date,frame,position,pot,age,diversity,genotype,old_genotype,location,depth_seed,stem,dead,tot_height,grn_height,bas_width,mid_width,flower,cut,dna,allomet,allom_wt,notes,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,22,0,49.8,49.8,3.54,2.77,0,0,NA,NA,NA,,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,23,0,56.2,55.1,4.16,2.88,0,0,1,NA,NA,,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,24,0,43.5,42.5,2.62,2.36,0,2,NA,3,0.1156,,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,25,0,58.9,58,3.72,2.85,0,0,1,NA,NA,twist,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,26,0,55,55,3.36,2.9,0,0,0,4,0.2232,,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,27,0,47.9,47.9,4.12,2.49,0,0,NA,NA,NA,,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,28,0,26.4,22.6,4,3.01,0,0,NA,NA,NA,twist,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,29,0,60.6,59.5,4.81,3.73,0,0,NA,NA,NA,twist,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,30,0,55.2,54.5,3.83,3.22,0,0,NA,NA,NA,twist,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,31,0,25,25,3.02,2.43,0,0,NA,NA,NA,,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,32,0,25.5,25.5,3.82,2.51,0,0,1,NA,NA,,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,33,0,53.3,49,3.69,3.51,0,0,NA,5,0.2412,,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,34,0,39.1,39.1,3.38,3.18,1,0,NA,NA,NA,,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,1,1,33.5,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,2,1,30.5,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,3,1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,6,10,ancestral,poly,NA,NA,NA,NA,4,1,23.7,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,1,0,23.6,23.6,3.54,2.48,1,0,1,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,2,0,16.3,16.3,3.09,2.29,1,0,1,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,3,0,27.2,27.2,1.34,1.31,0,0,NA,1,0.0324,twist,
211,1,7,59,modern,mono,127,C1BR,corn,0,4,0,8.6,8.6,2.21,1.81,0,0,NA,2,0.0082,,
211,1,7,59,modern,mono,127,C1BR,corn,0,5,0,6.4,6.4,2.53,1.94,0,0,1,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,6,0,45.2,45.2,3.52,2.75,0,0,1,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,7,0,2.8,2.8,1.12,0.87,0,0,1,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,8,0,55.4,55.4,3.53,2.45,0,0,1,NA,NA,twist,
211,1,7,59,modern,mono,127,C1BR,corn,0,9,0,40.4,40.4,3.54,2.9,0,0,NA,3,0.1441,,
211,1,7,59,modern,mono,127,C1BR,corn,0,10,0,36,31.4,2.55,2.08,0,0,NA,4,0.0775,,
211,1,7,59,modern,mono,127,C1BR,corn,0,11,0,34.6,34.6,4.16,3.11,0,0,1,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,12,0,51.8,49.5,2.93,2.24,0,0,1,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,13,0,43.6,43,2.23,2.08,0,0,1,NA,NA,twist,
211,1,7,59,modern,mono,127,C1BR,corn,0,14,0,57.1,57.1,5.1,3.2,0,0,1,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,15,0,67.3,65.5,4.85,3.52,0,0,1,NA,NA,twist,
211,1,7,59,modern,mono,127,C1BR,corn,0,16,0,63.3,63.3,5.01,3.63,0,0,NA,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,17,0,68.4,68.4,3.62,3.38,0,0,NA,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,18,0,54.5,54.5,3.46,2.86,0,2,NA,5,0.1957,,
211,1,7,59,modern,mono,127,C1BR,corn,0,19,0,61.3,61.3,3.38,2.9,0,0,NA,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,20,0,20,20,1.9,1.27,0,0,1,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,21,0,51.4,51.4,3.23,2.71,0,0,NA,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,22,0,63.6,62.6,3.4,2.75,0,0,NA,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,23,0,48.6,48.6,3.15,2.58,0,0,NA,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,24,0,54.5,53.5,3.57,2.92,0,0,NA,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,25,0,57,57,4.27,3.11,1,0,NA,NA,NA,twist,
211,1,7,59,modern,mono,127,C1BR,corn,0,26,0,60.4,58.9,3.29,2.87,0,0,NA,NA,NA,twist,
211,1,7,59,modern,mono,127,C1BR,corn,0,27,0,62.4,61.8,3.98,3.09,0,0,NA,NA,NA,twist,
211,1,7,59,modern,mono,127,C1BR,corn,0,28,0,9.9,9.9,3.12,2.07,0,0,NA,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,29,0,4,4,1.45,1.09,0,0,NA,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,30,0,3.8,3.8,1.3,0.95,0,0,NA,NA,NA,,
211,1,7,59,modern,mono,127,C1BR,corn,0,1,1,20.7,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,1,0,58.9,58.2,4.32,3.72,0,0,NA,1,0.3512,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,2,0,49.5,49.5,3.5,2.86,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,3,0,57.4,56.8,4.28,3.15,0,0,1,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,4,0,37.2,36,3.89,3.48,0,0,1,NA,NA,twist,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,5,0,52.5,51.9,3.41,2.82,0,0,1,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,6,0,42,40.2,3.11,2.8,0,0,1,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,7,0,42.7,42.7,2.93,2.41,0,0,1,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,8,0,10,10,3.26,2.25,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,9,0,20.8,20.8,3.51,2.16,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,10,0,54.5,53.3,3.91,3.18,0,0,1,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,11,0,47.5,45.5,3.08,2.54,0,0,1,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,12,0,47.6,46,3.41,2.7,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,13,0,44.4,44.4,2.71,2.26,1,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,14,0,46.5,39.9,3.43,2.8,0,0,NA,NA,NA,twist,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,15,0,34,34,3.72,2.29,0,0,NA,2,0.103,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,16,0,46.6,46,3.51,2.42,0,0,1,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,17,0,19.8,19.8,2.72,2.21,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,18,0,4.7,4.7,2.12,1.95,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,19,0,51,49.6,2.74,2.53,0,0,1,NA,NA,twist,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,20,0,47.9,47.9,3.02,2.4,0,0,1,NA,NA,twist,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,21,0,50.5,49.1,2.9,2.45,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,22,0,38.5,36.5,2.49,2.33,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,23,0,17,17,2.97,2.07,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,24,0,36.5,25.8,3.14,2.57,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,25,0,47,47,3.97,3.07,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,26,0,40.2,38.6,4.64,3.25,0,0,NA,3,0.1823,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,27,0,24.6,24.6,4.96,3.21,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,28,0,36.2,26.5,2.4,1.99,0,0,1,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,29,0,47.5,46.2,2.75,2.2,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,30,0,30.4,30.4,2.98,2.33,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,31,0,13.9,13.9,4.07,3.59,0,0,NA,4,0.0459,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,32,0,54.1,53,3.29,2.54,0,0,1,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,33,0,37.3,37.3,2.79,2.01,0,0,NA,5,0.1099,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,34,0,52.6,51.5,3.75,3.35,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,35,0,4,4,2.81,1.52,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,36,0,56,55.3,3.53,3.13,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,37,0,53.6,52,3.69,3.22,1,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,38,0,55.4,55.4,3.01,2,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,39,0,59.1,58,4.38,3.48,0,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,40,0,49.6,49.6,4.79,3.65,1,0,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,1,1,22.1,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,2,1,33.5,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,8,3,ancestral,poly,NA,NA,NA,NA,3,1,12,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,1,0,49,49,4.21,3.42,0,0,NA,1,0.1962,twist,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,2,0,49.1,48.5,3.18,2.81,0,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,3,0,48.5,45.8,3.65,2.69,0,0,NA,2,0.1725,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,4,0,52.3,52.3,4.01,2.52,2,0,1,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,5,0,60.2,60.2,4.15,3.8,1,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,6,0,3,3,1.59,1.31,0,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,7,0,52.6,52.6,3.53,2.94,1,0,1,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,8,0,46.1,46.1,4.14,2.87,0,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,9,0,52.1,49.9,3.91,2.83,0,0,NA,3,0.2318,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,10,0,46.5,43.4,2.71,2.15,0,0,1,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,11,0,55.2,54.6,3.28,2.72,0,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,12,0,48.4,47.3,3.44,2.97,0,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,13,0,46.2,45,3.5,2.4,0,0,NA,4,0.1759,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,14,0,44,44,2.94,2.2,1,0,NA,NA,NA,twist,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,15,0,47.1,45.5,3.09,2.27,0,0,1,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,16,0,43.5,42.8,3.11,2.96,0,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,17,0,51,50.2,3.74,2.8,0,0,NA,NA,NA,twist,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,18,0,20.6,20.6,2.85,2.14,0,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,19,0,21.2,21.2,3.02,2.41,0,0,1,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,20,0,40.4,40.4,3.33,2.47,0,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,21,0,48.2,48.2,3.5,2.71,0,0,1,NA,NA,twist,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,22,0,43.2,43.2,3.37,2.66,1,0,NA,5,0.1746,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,23,0,54.4,53.9,3.98,3.07,1,0,1,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,24,0,56.5,56.5,3.66,2.77,1,0,NA,NA,NA,twist,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,25,0,48.5,48.5,3.78,2.59,0,0,1,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,26,0,42.6,42.6,3.43,2.89,0,0,1,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,27,0,51.4,50.6,3.54,2.71,1,0,1,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,28,0,43.8,43,2.82,2.43,0,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,29,0,18,18,3.04,2.83,0,0,1,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,30,0,17.8,17.8,2.43,1.77,0,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,31,0,42.4,42.4,3.59,2.95,0,0,NA,NA,NA,twist,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,32,0,5,5,2.37,1.18,0,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,33,0,51.8,50.8,4.47,3.12,1,0,NA,NA,NA,twist,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,34,0,57.1,57.1,4.42,3.32,1,0,NA,NA,NA,twist,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,35,0,56.8,55.9,4.15,3.07,0,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,36,0,47.5,46.5,2.73,1.83,1,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,37,0,55,53.7,3.45,2.45,0,0,1,NA,NA,twist,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,38,0,46.7,46.7,3.67,2.25,0,0,NA,NA,NA,twist,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,39,0,16.9,16.9,4.29,2.81,1,0,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,1,1,37.5,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,2,1,20,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,3,1,22.7,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,4,1,11.2,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,9,73,ancestral,mono,137,C1BN,corn,9.5,5,1,17.5,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,10,61,modern,mono,128,C2BT,corn,0,1,0,27.2,22.4,3.33,3.11,0,0,1,NA,,twist,
211,1,10,61,modern,mono,128,C2BT,corn,0,2,0,46.8,46.1,2.93,2.21,0,0,1,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,3,0,54.9,54.1,3.72,3.49,0,0,1,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,4,0,40.9,40.9,3.24,2.95,0,0,1,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,5,0,35,35,1.77,1.43,0,0,NA,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,6,0,49.9,49.2,3.25,2.75,0,0,NA,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,7,0,49.3,48.4,3.43,3.03,0,0,NA,NA,,twist,
211,1,10,61,modern,mono,128,C2BT,corn,0,8,0,9.1,9.1,2.9,1.64,1,0,NA,1,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,9,0,61.8,61.8,3.79,2.97,0,0,NA,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,10,0,39.6,39.6,3.01,2.85,0,0,NA,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,11,0,35.2,35.2,3.2,2.14,0,0,1,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,12,0,43,42.2,2.94,2.57,0,0,NA,2,,twist,
211,1,10,61,modern,mono,128,C2BT,corn,0,13,0,58.4,57.5,3.5,2.85,0,0,1,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,14,0,44,38.2,3.49,2.49,0,1,NA,NA,,cut,
211,1,10,61,modern,mono,128,C2BT,corn,0,15,0,44.2,44.2,2.4,1.77,0,0,NA,3,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,16,0,39.1,38.4,2.32,1.95,0,0,1,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,17,0,20.8,20.8,2.23,1.9,0,0,1,NA,,twist,
211,1,10,61,modern,mono,128,C2BT,corn,0,18,0,3.2,3.2,1.83,1.07,0,0,NA,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,19,0,40.2,40.2,4.2,2.85,0,0,NA,4,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,20,0,56.6,56,4.23,3.58,0,0,1,NA,,twist,
211,1,10,61,modern,mono,128,C2BT,corn,0,21,0,36.4,35.3,3.13,2.72,0,0,1,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,22,0,44.8,44.8,5.01,3.95,0,0,NA,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,23,0,34.6,34.6,4.34,3.11,0,0,NA,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,24,0,45.1,45.1,3.03,2.33,0,0,1,NA,,twist,
211,1,10,61,modern,mono,128,C2BT,corn,0,25,0,52.7,52.7,2.89,2.72,0,0,NA,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,26,0,57.6,57.1,3.33,2.84,0,0,NA,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,27,0,26.4,26.4,3.99,3.09,1,0,1,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,28,0,49.5,49.5,3.99,3.68,0,0,NA,5,,twist,
211,1,10,61,modern,mono,128,C2BT,corn,0,29,0,32.8,32.8,3.41,2.87,1,0,NA,NA,,,
211,1,10,61,modern,mono,128,C2BT,corn,0,1,1,11.5,NA,NA,NA,NA,NA,NA,NA,NA,,
211,1,11,24,modern,poly,NA,NA,NA,NA,1,0,10.2,10.2,1.97,1.22,1,0,1,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,2,0,43.4,42.9,3.45,3.26,0,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,3,0,31.7,31.7,2.77,2.28,0,0,NA,1,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,4,0,39.2,39.2,3.34,2.92,0,0,1,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,5,0,38.7,38.7,3.17,2.19,0,0,1,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,6,0,31.9,31.9,3.51,2.61,0,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,7,0,55.1,55.1,2.5,2.17,1,0,NA,2,,twist,
211,1,11,24,modern,poly,NA,NA,NA,NA,8,0,32.7,29,2.47,1.83,0,0,NA,3,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,9,0,50.4,50.4,4.83,3.09,1,0,NA,4,,twist,
211,1,11,24,modern,poly,NA,NA,NA,NA,10,0,59.4,58.8,4.73,2.78,0,0,1,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,11,0,50.3,50.3,3.93,3.27,0,0,1,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,12,0,55.3,53.6,3.76,3.03,0,0,1,NA,,twist,
211,1,11,24,modern,poly,NA,NA,NA,NA,13,0,41.8,41.8,3.2,2.79,0,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,14,0,55.4,55.4,2.95,2.27,0,0,NA,NA,,twist,
211,1,11,24,modern,poly,NA,NA,NA,NA,15,0,7.6,7.6,3.41,2.86,1,0,1,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,16,0,58.3,58.3,4.95,3.63,0,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,17,0,45.4,45.5,3.27,2.6,0,0,1,NA,`,,
211,1,11,24,modern,poly,NA,NA,NA,NA,18,0,47.5,46.6,3.63,2.6,0,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,19,0,56.3,55.8,3.47,2.79,0,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,20,0,49.6,49.6,2.97,2.62,0,0,1,NA,,twist,
211,1,11,24,modern,poly,NA,NA,NA,NA,21,0,38,20.4,2.92,2.54,0,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,22,0,14.3,14.3,3.96,2.26,1,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,23,0,45,44,3.72,3.26,0,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,24,0,61,61,3.83,3.02,0,0,NA,5,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,25,0,44.4,43.9,1.89,1.73,0,0,NA,NA,,twist,
211,1,11,24,modern,poly,NA,NA,NA,NA,26,0,30.6,30.6,1.84,1.39,0,0,1,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,27,0,55.2,54.7,3.14,2.79,0,0,1,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,28,0,2.4,2.4,2.12,1.9,0,0,1,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,29,0,35.2,35.2,3.14,2.15,0,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,30,0,48.6,47.8,3.22,2.93,0,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,31,0,60.3,60.3,3.81,2.81,0,0,NA,NA,,twist,
211,1,11,24,modern,poly,NA,NA,NA,NA,32,0,50,48.7,2.63,1.64,0,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,33,0,8.4,8.4,2.79,1.98,0,0,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,1,1,13.4,NA,NA,NA,NA,NA,NA,NA,,,
211,1,11,24,modern,poly,NA,NA,NA,NA,2,1,24,NA,NA,NA,NA,NA,NA,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,1,0,27.7,27.7,3.33,2.62,0,0,1,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,2,0,59,58.2,4.05,3.4,1,0,NA],NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,3,0,43,43,3.55,2.91,1,0,NA],NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,4,0,49.7,31.2,4.24,3.79,0,0,1,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,5,0,53.1,52.6,3.29,3.03,0,0,NA,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,6,0,46.6,31.2,4,3.53,0,0,1,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,7,0,10.2,8.8,3.63,3.34,0,2,NA,1,,cut,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,8,0,18.8,18.8,4.4,3.89,0,0,NA,2,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,9,0,53.1,53.1,5.09,3.9,0,0,NA,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,10,0,34.6,20.4,3.34,3.09,0,0,NA,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,11,0,43,41.3,3.99,2.88,0,0,NA,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,12,0,12.9,12.9,3.44,2.02,1,0,NA,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,13,0,54.5,54.5,2.95,2.31,0,0,NA,3,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,14,0,43,41.5,2.98,2.62,0,0,1,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,15,0,27.7,25.8,3.44,2.84,0,0,1,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,16,0,27,27,2.03,1.59,0,0,NA,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,17,0,38.3,37.7,2.51,2.25,0,0,1,NA,,twist,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,18,0,27.7,27.7,4,3.12,0,0,NA,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,19,0,61.2,60.1,4.44,3.41,0,0,NA,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,20,0,60,59.3,4.55,3.98,0,0,NA,4,,twist,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,21,0,18.5,18.5,2.22,2.02,0,0,NA,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,22,0,31.2,30.3,2.27,1.74,0,0,1,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,23,0,57,54.9,4.19,3.1,0,0,1,NA,,twist,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,24,0,51.4,50.2,3.37,2.87,0,0,NA,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,25,0,5.6,5.6,1.32,0.94,0,0,NA,NA,,,
211,1,12,91,ancestral,mono,138,C2BL,corn,16.75,26,0,20,20,2.9,2.75,0,0,NA,NA,,,
